ID;Name;URL;Img;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated;
40;Breakfast Martini;http://liquor.com/recipes/breakfast-martini/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-breakfast-martini.jpg;0.5;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
41;Rhubarb & Strawberry Collins;http://liquor.com/recipes/rhubarb-strawberry-collins/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-rhubarb-strawberry-collins.jpg;0.5;0.33;1.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
42;Spiced Rhubarb Gimlet;http://liquor.com/recipes/spiced-rhubarb-daiquiri/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-spiced-rhubarb-daiquiri.jpg;0.5;0.5;1.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
43;Raspberry Caipirinha;http://liquor.com/recipes/raspberry-caipirinha/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/06/raspberry-caipirinha.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
44;Neighborhood Negroni;http://liquor.com/recipes/neighborhood-negroni/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/05/neighborhood-negroni.jpg;1.0;0.41500000000000004;0.5;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
45;Guadalajara Silver;http://liquor.com/recipes/guadalajara-silver/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/Guadalajara-Silver.jpg;0.5;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
46;Ancho Margarita;http://liquor.com/recipes/ancho-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-ancho-rita.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
47;Chalchihuitl;http://liquor.com/recipes/chalchihuitl/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-chalchihuitl.jpg;0.5;0.33;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
48;Barbacoa;http://liquor.com/recipes/barbacoa/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-barbacoa.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
49;Rum Rangoon;http://liquor.com/recipes/rum-rangoon/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/rum-rangoon.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
50;Nouveau Sangaree;http://liquor.com/recipes/nouveau-sangaree/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/11/nouveau-sangaree.jpg;1.0;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
51;South Side;http://liquor.com/recipes/south-side-2/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/07/South-Side.jpg;0.5;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
52;Serpent-less Swizzle;http://liquor.com/recipes/serpent-less-swizzle/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/fa-serpent-less-swizzle.jpg;0.5;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
53;Emerald Isle of the Caribbean;http://liquor.com/recipes/emerald-isle-of-the-caribbean/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/fa-emerald-isle-of-the-caribbean.jpg;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;
54;The Good Cork;http://liquor.com/recipes/the-good-cork/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/fa-the-good-cork.jpg;1.0;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
55;Baileys Mocha Monkey;http://liquor.com/recipes/baileys-mocha-monkey/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/01/baileys-mocha-monkey.jpg;0.25;0.0;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;
56;Disaronno Sour;http://liquor.com/recipes/disaronno-sour/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-disaronno-sour.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
57;Painkiller;http://liquor.com/recipes/painkiller/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/02/painkiller.jpg;0.5;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
58;Perfect Pearl Manhattan;http://liquor.com/recipes/perfect-pearl-manhattan/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/01/perfect-pearl-manhattan.jpg;0.5;0.5;0.5;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
59;The Ginger Beer Margarita;http://liquor.com/recipes/the-ginger-beer-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-gingerbeer-margarita.jpg;0.5;0.33;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
60;Slim Organic Margarita (La Flaca);http://liquor.com/recipes/slim-organic-margarita-la-flaca/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/CN_LaFlaca_500x500.jpg;0.5;0.5;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
61;The Casa Noble Old Fashioned;http://liquor.com/recipes/the-casa-noble-old-fashioned/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/CN_oldfash_500x500.jpg;1.0;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
62;Necromancer;http://liquor.com/recipes/necromancer/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-Necromancer.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
63;Grand Coffee;http://liquor.com/recipes/grand-coffee/;http://liquor.s3.amazonaws.com/wp-content/uploads/2010/02/grand-coffee.jpg;0.25;1.0;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
64;Bloody Maria;http://liquor.com/recipes/bloody-maria/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/03/recipe-bloody-maria.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
65;Bermuda Rum Swizzle;http://liquor.com/recipes/bermuda-rum-swizzle/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/06/fa-Bermuda-Rum-Swizzle.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
66;The Blackthorn;http://liquor.com/recipes/the-blackthorn/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/the-blackthorn1.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
67;Sidra House;http://liquor.com/recipes/sidra-house/;http://liquor.s3.amazonaws.com/wp-content/uploads/2009/11/sidra-house.jpeg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
68;English Rose;http://liquor.com/recipes/english-rose/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/04/English-Rose.jpg;0.5;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
69;Chocomole;http://liquor.com/recipes/chocomole/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/12/chocomole-1.jpg;0.5;0.5;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.04;0.0;0.0;
70;Plum Toddy;http://liquor.com/recipes/plum-toddy/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/01/plum-toddy.jpg;0.25;1.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;
71;I Left My Heart in Jalisco;http://liquor.com/recipes/i-left-my-heart-in-jalisco/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/valentines-day-romantic-drinks.jpg;0.5;1.0;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;
72;Romancing the Stone;http://liquor.com/recipes/romancing-the-stone/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/recipe-the-romancing-the-stone.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
73;Gin on Gin Julep;http://liquor.com/recipes/gin-on-gin-julep/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/recipe-The-gin-on-gin-julep.jpg;0.5;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
74;Last Resort;http://liquor.com/recipes/last-resort/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/recipe-the-last-resort.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
75;World’s Greatest Hotel National;http://liquor.com/recipes/worlds-greatest-hotel-national/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/recipe-the-worlds-greatest-hotel-national.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
76;The Slivopolitan;http://liquor.com/recipes/the-slivopolitan/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/recipe-the-silvopolitan-2.jpg;0.5;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
77;Colletti Royale;http://liquor.com/recipes/colletti-royale/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/the-colletti-royale-recipe.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
78;Cunningham;http://liquor.com/recipes/cunningham/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/the-cunningham-recipe.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
79;Blood Sage;http://liquor.com/recipes/blood-sage/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/02/the-blood-sage-recipe.jpg;0.5;0.5;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
80;Blood Orange Margarita;http://liquor.com/recipes/blood-orange-margarita/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/01/the-blood-orange-margarita-recipe.jpg;0.5;0.33;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.07;0.0;0.07;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
81;Cupid’s Champagne Potion;http://liquor.com/recipes/cupids-champagne-potion/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/01/recipe-cozy-at-home.jpg;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
82;Italian Love Affair;http://liquor.com/recipes/italian-love-affair/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/01/recipe-girls-night.jpg;0.5;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
83;Malibu Mudslide;http://liquor.com/recipes/malibu-mudslide/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/01/recipe-malibu-mudslide.jpg;0.5;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
84;Bloody Bulldog;http://liquor.com/recipes/bloody-bulldog/;http://liquor.s3.amazonaws.com/wp-content/uploads/2011/10/bloody-bulldog-newest.jpg;0.5;0.33;0.5;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
85;Hopped-Up Bloody Mary;http://liquor.com/recipes/hopped-up-bloody-mary/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/01/recipe-hopped-up-bloody-mary.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
86;Moët Golden Night;http://liquor.com/recipes/moet-golden-night/;http://liquor.s3.amazonaws.com/wp-content/uploads/2014/01/image-cropped.jpg;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
87;Hot Buttered Rum;http://liquor.com/recipes/hot-buttered-rum/;http://liquor.s3.amazonaws.com/wp-content/uploads/2012/06/fa-Hot-Buttered-Rum-newest.jpg;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
88;Apple Dandy;http://liquor.com/recipes/apple-dandy/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/12/wingtip-apple-dandy.jpg;0.5;0.5;0.5;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;
89;Set the New Year on Fire;http://liquor.com/recipes/set-the-new-year-on-fire/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/12/bergerac-set-the-new-year-on-fire.jpg;0.5;0.33;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.07;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;
90;Ponche Navideño;http://liquor.com/recipes/ponche-navideno/;http://liquor.s3.amazonaws.com/wp-content/uploads/2013/12/traditional-holiday-punch.jpg;0.5;1.0;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.04;
