ID;Name;URL;Strength;Served;Difficulty;Bourbon / American Whiskey;Tequila;Gin;Liqueurs;Rye Whiskey;Vodka;Brandy / Cognac;Cachaça;Mezcal;Scotch;Rum;Irish Whiskey;Vermouth / Aperitif Wine;Canadian Whisky;Absinthe;Beer;Whiskey;Non-alcoholic;Pisco;Japanese Whisky;Salty/Savory;Sweet;Creamy;Spicy;Sour;Fruity/Citrus-forward;Spirit-forward;Bitter;Bubbly;Modern Classics;Classics;Martinis;Margaritas;Hot;Tiki / Tropical;Punches;Frozen / Blended;Shots;Non-Alcoholic;Stirred;Shaken;Blended;Cooked/Heated
565;Agave Drop;http://liquor.com/recipes/agave-drop/;1;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.04;0;0
566;Spanish Raindrop;http://liquor.com/recipes/spanish-raindrop/;1;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.04;0;0
567;Cocoa Passion;http://liquor.com/recipes/cocoa-passion/;1;0.33;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0.04;0;0;0
568;1870 Sour;http://liquor.com/recipes/1870-sour/;0.5;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
569;The White Lady;http://liquor.com/recipes/the-white-lady/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
570;Kentucky Flyer;http://liquor.com/recipes/kentucky-flyer/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
571;West Side;http://liquor.com/recipes/west-side/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
572;Forbidden Sour;http://liquor.com/recipes/forbidden-sour/;1;0.33;0.5;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
573;Arwell and Ado Cocktail;http://liquor.com/recipes/arwell-and-ado-cocktail/;1;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
574;Raspberry Collins;http://liquor.com/recipes/raspberry-collins/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
575;Camus Fresh;http://liquor.com/recipes/camus-fresh/;1;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
576;Bulleit Rye Smash;http://liquor.com/recipes/bulleit-rye-smash/;0.5;0.33;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
577;Bayou Bloody Mary;http://liquor.com/recipes/bayou-bloody-mary/;0.25;0.33;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
578;Vanilla Bourbon;http://liquor.com/recipes/vanilla-bourbon/;0.5;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
579;The Modern;http://liquor.com/recipes/the-modern/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
580;Dirty Martini;http://liquor.com/recipes/dirty-martini/;1;0.5;0.5;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0.04;0;0;0
581;The Quetzal;http://liquor.com/recipes/the-quetzal/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
582;Cowboy Coffee;http://liquor.com/recipes/cowboy-coffee/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
583;Tequila Daisy;http://liquor.com/recipes/tequila-daisy/;1;0.5;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0.04;0;0
584;Greyhound;http://liquor.com/recipes/greyhound/;0.5;0.33;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
585;The Seersucker;http://liquor.com/recipes/the-seersucker/;0.5;0.5;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
586;Sparkling Açaí Sangria;http://liquor.com/recipes/sparkling-acai-sangria/;1;0.33;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.04;0;0;0
587;Cucumber Fizz;http://liquor.com/recipes/cucumber-fizz/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
588;Another Fine Mes;http://liquor.com/recipes/another-fine-mes/;1;0.5;0.5;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
589;Tequila Mockingbird;http://liquor.com/recipes/tequila-mockingbird/;0.5;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
590;After-Dinner Sazerac;http://liquor.com/recipes/after-dinner-sazerac/;1;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0.07;0;0;0;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
591;The LiberTea;http://liquor.com/recipes/the-libertea/;0.5;0.33;1;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.04;0;0;0
592;Grand Orange Collins;http://liquor.com/recipes/grand-orange-collins/;0.25;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
593;Açai-Blueberry Mojito;http://liquor.com/recipes/acai-blueberry-mojito/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
594;Strawberry Cucumber Caipirinha;http://liquor.com/recipes/strawberry-cucumber-caipirinha/;1;0.33;1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
595;Country Thyme;http://liquor.com/recipes/country-thyme/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
596;Baldwin Apple;http://liquor.com/recipes/baldwin-apple/;0.5;0.5;1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
597;Charrita Margarita;http://liquor.com/recipes/charrita-margarita/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
598;Midnight Smash;http://liquor.com/recipes/midnight-smash/;0.25;0.33;1;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
599;Bâton Rouge;http://liquor.com/recipes/baton-rouge/;1;0.5;0.5;0;0;0;0.1;0;0;0.1;0;0;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
600;Sir Hayden’s Smash;http://liquor.com/recipes/sir-haydens-smash/;1;0.33;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
601;Reserve Luxury Daiquiri;http://liquor.com/recipes/reserve-luxury-daiquiri/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
602;Bitter Lemon Cooler;http://liquor.com/recipes/bitter-lemon-cooler/;0.25;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
603;The Ruby Patch;http://liquor.com/recipes/the-ruby-patch/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
604;Cinquecento;http://liquor.com/recipes/cinquecento/;1;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
605;NZ Sauvignon Blanc Punch;http://liquor.com/recipes/nz-sauvignon-blanc-punch/;0.5;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0.07;0;0;0;0;0;0;0;0.1;0;0;0;0;0.04;0;0
606;The Complete Irish Meal;http://liquor.com/recipes/the-complete-irish-meal/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
607;Cognac Mint Julep;http://liquor.com/recipes/cognac-mint-julep/;0.5;0.33;1;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
608;Grand Margarita;http://liquor.com/recipes/grand-margarita/;0.5;0.415;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
609;The Barents Sea Collins;http://liquor.com/recipes/the-barents-sea-collins/;1;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
610;Pineapple Vanilla Mojito;http://liquor.com/recipes/pineapple-vanilla-mojito/;0.25;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0.1;0;0;0;0;0.04;0;0;0
611;Ruby Chai Appletini;http://liquor.com/recipes/ruby-chai-appletini/;0.5;0.5;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
612;Scramble;http://liquor.com/recipes/scramble/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
613;Riviera;http://liquor.com/recipes/riviera/;0.25;0.5;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
614;Superfruit Margarita;http://liquor.com/recipes/superfruit-margarita/;0.5;0.33;0.5;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0.04;0;0;0
615;Kiwi Kwencher;http://liquor.com/recipes/kiwi-kwencher/;0.5;0.5;1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
616;Ile Rouge;http://liquor.com/recipes/ile-rouge/;0.5;0.5;1;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
617;Pomchi Smash;http://liquor.com/recipes/pomchi-smash/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
618;Preakness;http://liquor.com/recipes/preakness/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
619;Hot in Rio;http://liquor.com/recipes/hot-in-rio/;0.5;0.33;1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
620;Man o’ War;http://liquor.com/recipes/man-o-war/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
621;Princess Mary’s Pride;http://liquor.com/recipes/princess-marys-pride/;1;0.5;0.5;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
622;Double Eagle;http://liquor.com/recipes/double-eagle/;0.5;0.5;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
623;Diamond Blue;http://liquor.com/recipes/diamond-blue/;1;0.5;0.5;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
624;Louisville Cocktail;http://liquor.com/recipes/louisville-cocktail/;1;0.5;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
625;Breakfast Margarita;http://liquor.com/recipes/breakfast-margarita/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
626;Celery Cup No. 1;http://liquor.com/recipes/celery-cup-no-1/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
627;Basil Hayden’s Kentucky Buck;http://liquor.com/recipes/basil-haydens-kentucky-buck/;0.5;0.33;0.5;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
628;Navan Smash;http://liquor.com/recipes/navan-smash/;0.5;0.33;1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
629;Skinny Mojito;http://liquor.com/recipes/skinny-mojito/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
630;Grand Sangria;http://liquor.com/recipes/grand-sangria/;0.25;0.33;0.5;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0.1;0;0;0;0.04;0;0;0
631;Cosmopolitan;http://liquor.com/recipes/cosmopolitan/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
632;Vita Coco Caipirinha;http://liquor.com/recipes/vita-coco-caipirinha/;0.5;0.33;0.5;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
633;Hot Caramel Buttered Rum;http://liquor.com/recipes/hot-caramel-buttered-rum/;1;1;1;0;0;0;0;0;0.1;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0.04;0;0;0
634;The Collins;http://liquor.com/recipes/the-collins/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
635;Pisco Sour;http://liquor.com/recipes/pisco-sour/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
636;Strawberry Daiquiri;http://liquor.com/recipes/strawberry-daiquiri/;0.5;0;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0.1;0;0;0;0.1;0;0.1;0;0;0;0;0.04;0
637;Savory Margarita;http://liquor.com/recipes/savory-margarita/;0.5;0.33;0.5;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0.04;0;0
638;Wilson’s Smash;http://liquor.com/recipes/wilsons-smash/;0.5;0.33;1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
639;Sparkling Holiday Punch;http://liquor.com/recipes/sparkling-holiday-punch/;0.5;0.33;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0.04;0;0;0
640;Very Sexy Martini;http://liquor.com/recipes/very-sexy-martini/;0.5;0.5;1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0
641;Witch’s Brew;http://liquor.com/recipes/witchs-brew/;1;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
642;Cinnamon Sparkle;http://liquor.com/recipes/cinnamon-sparkle/;0.5;0.5;1;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
643;Ginepro Amaro;http://liquor.com/recipes/ginepro-amaro/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
644;Passion Potion;http://liquor.com/recipes/passion-potion/;0.5;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.04;0;0
645;The Manhattan 101;http://liquor.com/recipes/the-manhattan-101/;1;0.5;1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
646;Tom Collins;http://liquor.com/recipes/tom-collins-2/;0.5;0.33;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
647;Leblon Coco Caipirinha;http://liquor.com/recipes/leblon-coco-caipirinha/;0.5;0.33;0.5;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
648;Monte Cassino;http://liquor.com/recipes/monte-cassino/;1;0.5;0.5;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
649;El Bicentenario;http://liquor.com/recipes/el-bicentenario/;0.5;0.33;1;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
650;Green Deacon;http://liquor.com/recipes/green-deacon/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
651;Red Hook;http://liquor.com/recipes/red-hook/;1;0.5;0.5;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
652;Black Russian;http://liquor.com/recipes/black-russian/;1;0.33;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0.04;0;0;0
653;Sage Passage;http://liquor.com/recipes/sage-passage/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
654;Traditional Mai Tai;http://liquor.com/recipes/traditional-mai-tai/;0.5;0.33;0.5;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0.04;0;0
655;Liberation Libation;http://liquor.com/recipes/liberation-libation/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0.07;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
656;The Goldwyn Follies;http://liquor.com/recipes/the-goldwyn-follies/;0.5;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
657;Gold Label Frost;http://liquor.com/recipes/gold-label-frost/;0.25;0.33;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
658;Lavender Honey Cream;http://liquor.com/recipes/lavender-honey-cream/;0.5;0.5;0.5;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0.04;0;0
659;The Holland House;http://liquor.com/recipes/the-holland-house/;1;0.5;0.5;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0
660;Eau De VeeV;http://liquor.com/recipes/eau-de-veev/;0.25;0.33;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0.07;0.07;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0.04;0;0;0
